,movie_id,title,tags
1132,709,Licence to Kill,jame bond and hi american colleagu felix leiter arrest the drug lord sanchez who succe in escap and take reveng on felix and hi wife. bond know but just one thing: revenge. adventur action thriller corrupt florida secret ident liber of prison drug traffic floatplan transport of prison tank car florida key coast guard airplan british secret servic timothi dalton carey lowel robert davi john glen
1133,49730,Red Riding Hood,"valeri is in love with a brood outsider, peter, but her parent have arrang for her to marri anoth man – who is wealthy. unwil to lose each other, valeri and peter plan to run away togeth when they learn that valerie' older sister ha been kill by a werewolf that prowl the dark forest surround their village. hungri for revenge, the peopl call on fame werewolf hunter, father solomon, to help them kill the wolf. but solomon' arriv bring unintend consequ as he warn that the wolf, who take human form by day, could be ani one of them. fantasi thriller horror winter fantasi fairi tale hood werewolf aftercreditssting duringcreditssting woman director red ride hood amanda seyfri gari oldman billi burk catherin hardwick"
1134,2749,15 Minutes,"when eastern european crimin oleg and emil come to new york citi to pick up their share of a heist score, oleg steal a video camera and start film their activities, both legal and illegal. when they learn how the american media circu can make a remorseless killer look like the victim and make them rich, they target media-savvi nypd homicid detect eddi flem and media-na fdni fire marshal jordi warsaw, the cop investig their murder and torch of their former crimin partner, film everyth to sell to the local tabloid tv show ""top story."" action crime thriller new york femal nuditi prison prostitut rape robberi fire detect airport shotgun prison ex-detaine attempt murder paranoia russian eastern europ video knife fistfight polic thief reveng video camera escap breast dead bodi lawyer shot to death tortur fear new york citi urin violenc home invas crimin polic detect death drunk nypd news report gun violenc graveyard death of boyfriend robert de niro charliz theron edward burn john herzfeld"
1135,9607,Super Mario Bros.,"mario and luigi, plumber from brooklyn, find themselv in an altern univers where evolv dinosaur live in hi-tech squalor. they'r the onli hope to save our univers from invas by the dino dictator, koopa. adventur comedi famili fantasi save the world brother brother relationship royalti dinosaur base on video game woman director multipl dimens bob hoskin john leguizamo denni hopper annabel jankel"
1136,1830,Lord of War,"yuri orlov is a globetrot arm dealer and, through some of the deadliest war zones, he struggl to stay one step ahead of a relentless interpol agent, hi busi rival and even some of hi custom who includ mani of the world' most notori dictators. finally, he must also face hi own conscience. crime drama thriller cold war weapon arm dealer nicola cage bridget moynahan jare leto andrew niccol"
1137,79,Hero,one man defeat three assassin who sought to murder the most power warlord in pre-unifi china. drama adventur action histori countrysid loss of lover right and justic patriot jet li toni leung chiu-wai maggi cheung zhang yimou
1138,54054,One for the Money,"an unemploy lingeri buyer convinc her bail bondsman cousin to give her a shot as a bounti hunter. her first assign is to track down a former cop on the run for murder – the same man who broke her heart year before. with the help of some friend and the best bounti hunter in the business, she slowli learn what it take to be a true bounti hunter. action comedi crime bounti hunter base on novel romanc frame bail jumper woman director katherin heigl jason o'mara daniel sunjata juli ann robinson"
1139,228967,The Interview,"dave skylark and hi produc aaron rapoport run the celebr tabloid show ""skylark tonight"". when they land an interview with a surpris fan, north korean dictat kim jong-un, they are recruit by the cia to turn their trip to pyongyang into an assassin mission. action comedi cia coup d'etat north korea assassin attempt evil dictat jame franco seth rogen lizzi caplan seth rogen"
1140,46528,The Warrior's Way,"an asian assassin (dong-gun jang) is forc to hide in a small town in the american badlands. also star kate bosworth, danni huston, toni cox and academi award winner geoffrey rush. adventur fantasi action western thriller assassin small town forest reveng decept super speed surpris end kate bosworth jang dong-gun geoffrey rush sngmoo lee"
1141,27936,Micmacs,"a man and hi friend come up with an intric and origin plan to destroy two big weapon manufacturers. avid movie-watch and video store clerk bazil ha had hi life all but ruin by weapon of war. hi father wa kill by a landmin in morocco and one fate night a stray bullet from a nearbi shootout emb itself in hi skull, leav him on the verg of instantan death. lose hi job and hi home, bazil wander the street until he meet slammer, a pardon convict who introduc him to a band of eccentr junkyard dealer includ calculator, a math expert and statistician, buster, a record-hold in human cannonbal feats, tini pete, an artist craftsman of automatons, and elast girl, a sassi contortionist. when chanc reveal to bazil the two weapon manufactur respons for build the instrument of hi destruction, he construct a complex scheme for reveng that hi newfound famili is all too happi to help set in motion. action comedi crime unemploy contortionist human cannonbal dani boon dominiqu pinon andré dussolli jean-pierr jeunet"
1142,65,8 Mile,"the set is detroit in 1995. the citi is divid by 8 mile, a road that split the town in half along racial lines. a young white rapper, jimmi ""b-rabbit"" smith jr. summon strength within himself to cross over these arbitrari boundari to fulfil hi dream of success in hip hop. with hi pal futur and the three one third in place, all he ha to do is not choke. drama individu street gang adolesc rap music hip-hop rhyme battl trailer park ethnic stereotyp singl detroit eminem eminem mekhi phifer brittani murphi curti hanson"
1143,280391,Why I Did (Not) Eat My Father,"base on the novel 'evolut man' by roy lewis, thi tell the stori about the first man - young edward - to descend from apes. edward is eject by hi tribe, but is veri resourceful. he learn to walk, discov fire, manag to hunt - and we follow him as he evolves. he ha a gener nature, and search for true human - a world where we don't eat our fathers. adventur comedi anim anim evolut human jamel debbouz arié elmaleh mélissa theuriau jamel debbouz"
1144,9476,A Knight's Tale,"william thatcher, a peasant, is sent to apprentic with a knight name hector as a young boy. urg by hi father to ""chang hi stars"", he assum sir hector' place in a tournament when hector die in the middl of it. he wins. with the other apprentices, he train and assum the titl of sir ulrich von lichtenstein. adventur drama romanc action poetri knight tournament duel tortur writer impostor church game joust aftercreditssting heath ledger rufu sewel shannyn sossamon brian helgeland"
